date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:02:53	420/420	---MC-	302	error ('Found')	text/html	date:Tue,%2007%20Sep%202021%2009:02:52%20GMT	https://lmpixels.com/wp/aveo/wp-content/themes/aveo/fonts/glyphicons-halflings-regular.woff2	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-content/themes/aveo/fonts/glyphicons-halflings-regular.woff2	(from https://lmpixels.com/wp/aveo/wp-content/mmr/5410c533-1627553432.min.css)
16:02:53	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225fe0759e-6c7db%22	https://lmpixels.com/wp/aveo/wp-content/plugins/unyson/framework/static/libs/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-content/plugins/unyson/framework/static/libs/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from https://lmpixels.com/wp/aveo/wp-content/mmr/5410c533-1627553432.min.css)
16:02:53	420/420	---MC-	302	error ('Found')	text/html	date:Tue,%2007%20Sep%202021%2009:02:53%20GMT	https://lmpixels.com/wp/aveo/wp-content/themes/aveo/fonts/glyphicons-halflings-regular.woff	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-content/themes/aveo/fonts/glyphicons-halflings-regular.woff	(from https://lmpixels.com/wp/aveo/wp-content/mmr/5410c533-1627553432.min.css)
16:02:53	420/420	---MC-	302	error ('Found')	text/html	date:Tue,%2007%20Sep%202021%2009:02:53%20GMT	https://lmpixels.com/wp/aveo/wp-content/themes/aveo/fonts/glyphicons-halflings-regular.ttf	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-content/themes/aveo/fonts/glyphicons-halflings-regular.ttf	(from https://lmpixels.com/wp/aveo/wp-content/mmr/5410c533-1627553432.min.css)
16:02:54	420/420	---MC-	302	error ('Found')	text/html	date:Tue,%2007%20Sep%202021%2009:02:53%20GMT	https://lmpixels.com/wp/aveo/wp-content/themes/aveo/fonts/glyphicons-halflings-regular.svg	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-content/themes/aveo/fonts/glyphicons-halflings-regular.svg	(from https://lmpixels.com/wp/aveo/wp-content/mmr/5410c533-1627553432.min.css)
16:02:54	420/420	---MC-	302	error ('Found')	text/html	date:Tue,%2007%20Sep%202021%2009:02:53%20GMT	https://lmpixels.com/wp/aveo/wp-content/themes/aveo/css/owl.video.play.png	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-content/themes/aveo/css/owl.video.play.png	(from https://lmpixels.com/wp/aveo/wp-content/mmr/5410c533-1627553432.min.css)
16:02:54	38384/38384	---M--	200	added ('OK')	font/woff2	etag:%225be29b82-95f0%22	https://lmpixels.com/wp/aveo/wp-content/themes/aveo/css/material-design-iconic-font/fonts/Material-Design-Iconic-Font.woff2?v=2.2.0	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-content/themes/aveo/css/material-design-iconic-font/fonts/Material-Design-Iconic-Fontd1f1.woff2	(from https://lmpixels.com/wp/aveo/wp-content/mmr/5410c533-1627553432.min.css)
16:02:55	50312/50312	---M--	200	added ('OK')	font/woff	etag:%225be29b82-c488%22	https://lmpixels.com/wp/aveo/wp-content/themes/aveo/css/material-design-iconic-font/fonts/Material-Design-Iconic-Font.woff?v=2.2.0	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-content/themes/aveo/css/material-design-iconic-font/fonts/Material-Design-Iconic-Fontd1f1.woff	(from https://lmpixels.com/wp/aveo/wp-content/mmr/5410c533-1627553432.min.css)
16:02:56	99212/99212	---M--	200	added ('OK')	application/octet-stream	etag:%225be29b82-1838c%22	https://lmpixels.com/wp/aveo/wp-content/themes/aveo/css/material-design-iconic-font/fonts/Material-Design-Iconic-Font.ttf?v=2.2.0	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-content/themes/aveo/css/material-design-iconic-font/fonts/Material-Design-Iconic-Fontd1f1.ttf	(from https://lmpixels.com/wp/aveo/wp-content/mmr/5410c533-1627553432.min.css)
16:02:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:02:56%20GMT	http://lmpixels.com/wp/aveo/wp-content/uploads/2017/09/sp_main_bg.png	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-content/uploads/2017/09/sp_main_bg.47.delayed	(from https://lmpixels.com/wp/aveo/wp-content/themes/aveo/css/customization.css.php)
16:02:57	56564/56564	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2024%20Aug%202020%2000:13:14%20GMT	https://lmpixels.com/wp/aveo/wp-includes/fonts/dashicons.eot?99ac726223c749443b642ce33df8b800	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-includes/fonts/dashicons7d4b.eot	(from https://lmpixels.com/wp/aveo/wp-content/mmr/5410c533-1627553432.min.css)
16:02:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:02:57%20GMT	http://lmpixels.com/robots.txt		(from https://lmpixels.com/wp/aveo/)
16:02:58	18633/18633	---M--	200	added ('OK')	image/png	etag:%225de8fc68-48c9%22	https://lmpixels.com/wp/aveo/wp-content/uploads/2017/09/sp_main_bg.png	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-content/uploads/2017/09/sp_main_bg.png	(from https://lmpixels.com/wp/aveo/wp-content/themes/aveo/css/customization.css.php)
16:02:59	1347/1347	---MCZ	200	added ('OK')	text/css	etag:W/%225fe0b345-543%22	https://lmpixels.com/wp/aveo/wp-content/mmr/7ebc2116-1608545695.min.css	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-content/mmr/7ebc2116-1608545695.min.css	(from https://lmpixels.com/wp/aveo/project/portfolio-project-4/)
16:02:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:02:58%20GMT	https://lmpixels.com/wp/aveo/?wordfence_lh=1%26hid=1BB66005256FDD86DB1C0C05773B9129	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/index168b.html	(from http://lmpixels.com/wp/aveo/?wordfence_lh=1&hid=1BB66005256FDD86DB1C0C05773B9129)
16:02:59	188446/188446	---MCZ	200	added ('OK')	application/javascript	etag:W/%22610284d4-2e01e%22	https://lmpixels.com/wp/aveo/wp-content/mmr/99282749-1627553433.min.js	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-content/mmr/99282749-1627553433.min.js	(from https://lmpixels.com/wp/aveo/project/portfolio-project-4/)
16:03:00	2605/2605	---MCZ	200	added ('OK')	application/json	date:Tue,%2007%20Sep%202021%2009:02:59%20GMT	https://lmpixels.com/wp/aveo/wp-json/wp/v2/fw-portfolio/77	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-json/wp/v2/fw-portfolio/77.json	(from https://lmpixels.com/wp/aveo/project/portfolio-project-4/)
16:03:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:03:00%20GMT	https://lmpixels.com/wp/aveo/?p=77	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/indexb135.html	(from https://lmpixels.com/wp/aveo/project/portfolio-project-4/)
16:03:00	2381/2381	---MCZ	200	added ('OK')	application/json	date:Tue,%2007%20Sep%202021%2009:03:00%20GMT	https://lmpixels.com/wp/aveo/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flmpixels.com%2Fwp%2Faveo%2Fproject%2Fportfolio-project-4%2F	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-json/oembed/1.0/embeda8f5.json	(from https://lmpixels.com/wp/aveo/project/portfolio-project-4/)
16:03:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:03:00%20GMT	http://lmpixels.com/wp/aveo/wp-content/uploads/2017/10/12.jpg	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-content/uploads/2017/10/12.jpg	(from https://lmpixels.com/wp/aveo/project/portfolio-project-4/)
16:03:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:03:00%20GMT	http://lmpixels.com/wp/aveo/?wordfence_lh=1&hid=80BD832818E580C8A84B71B022088440	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/index3ae9.html	(from https://lmpixels.com/wp/aveo/project/portfolio-project-4/)
16:03:02	2487/2487	---MCZ	200	added ('OK')	text/xml	date:Tue,%2007%20Sep%202021%2009:03:00%20GMT	https://lmpixels.com/wp/aveo/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flmpixels.com%2Fwp%2Faveo%2Fproject%2Fportfolio-project-4%2F&format=xml	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-json/oembed/1.0/embed0fd0	(from https://lmpixels.com/wp/aveo/project/portfolio-project-4/)
16:03:02	13176/13176	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2009:03:01%20GMT	https://lmpixels.com/wp/aveo/project/illustration-project-3/	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/project/illustration-project-3/index.html	(from https://lmpixels.com/wp/aveo/project/portfolio-project-4/)
16:03:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:03:02%20GMT	http://lmpixels.com/wp/aveo/wp-content/uploads/2017/10/10.jpg	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-content/uploads/2017/10/10.jpg	(from https://lmpixels.com/wp/aveo/project/portfolio-project-4/)
16:03:02	128768/128768	---M--	200	added ('OK')	image/jpeg	etag:%225de8fc62-1f700%22	https://lmpixels.com/wp/aveo/wp-content/uploads/2017/10/12.jpg	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-content/uploads/2017/10/12.jpg	(from https://lmpixels.com/wp/aveo/project/portfolio-project-4/)
16:03:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:03:03%20GMT	http://lmpixels.com/wp/aveo/wp-content/uploads/2017/10/9.jpg	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-content/uploads/2017/10/9.jpg	(from https://lmpixels.com/wp/aveo/project/portfolio-project-4/)
16:03:05	137920/137920	---M--	200	added ('OK')	image/jpeg	etag:%225de8fc68-21ac0%22	https://lmpixels.com/wp/aveo/wp-content/uploads/2017/10/10.jpg	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-content/uploads/2017/10/10.jpg	(from https://lmpixels.com/wp/aveo/project/portfolio-project-4/)
16:03:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:03:05%20GMT	http://lmpixels.com/wp/aveo/wp-content/uploads/2017/10/11.jpg	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-content/uploads/2017/10/11.jpg	(from https://lmpixels.com/wp/aveo/project/portfolio-project-4/)
16:03:06	124362/124362	---M--	200	added ('OK')	image/jpeg	etag:%225de8fc60-1e5ca%22	https://lmpixels.com/wp/aveo/wp-content/uploads/2017/10/9.jpg	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-content/uploads/2017/10/9.jpg	(from https://lmpixels.com/wp/aveo/project/portfolio-project-4/)
16:03:07	124499/124499	---M--	200	added ('OK')	image/jpeg	etag:%225de8fc5e-1e653%22	https://lmpixels.com/wp/aveo/wp-content/uploads/2017/10/11.jpg	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-content/uploads/2017/10/11.jpg	(from https://lmpixels.com/wp/aveo/project/portfolio-project-4/)
16:03:08	25605/25605	---MCZ	200	added ('OK')	application/javascript	etag:W/%22601ba96a-6405%22	https://lmpixels.com/wp/aveo/wp-content/mmr/77144a87-1612421363.min.js	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-content/mmr/77144a87-1612421363.min.js	(from https://lmpixels.com/wp/aveo/project/portfolio-project-4/)
16:03:08	1966/1966	---MCZ	200	added ('OK')	application/json	date:Tue,%2007%20Sep%202021%2009:03:07%20GMT	https://lmpixels.com/wp/aveo/wp-json/wp/v2/fw-portfolio/75	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-json/wp/v2/fw-portfolio/75.json	(from https://lmpixels.com/wp/aveo/project/portfolio-project-3/)
16:03:09	2381/2381	---MCZ	200	added ('OK')	application/json	date:Tue,%2007%20Sep%202021%2009:03:08%20GMT	https://lmpixels.com/wp/aveo/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flmpixels.com%2Fwp%2Faveo%2Fproject%2Fportfolio-project-3%2F	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-json/oembed/1.0/embed51a8.json	(from https://lmpixels.com/wp/aveo/project/portfolio-project-3/)
16:03:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:03:08%20GMT	https://lmpixels.com/wp/aveo/?p=75	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/indexe839.html	(from https://lmpixels.com/wp/aveo/project/portfolio-project-3/)
16:03:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:03:09%20GMT	http://lmpixels.com/wp/aveo/?wordfence_lh=1&hid=DF6ED19B11DEBD2125D83C0B9FEDDC85	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/index926f.html	(from https://lmpixels.com/wp/aveo/project/portfolio-project-3/)
16:03:10	2487/2487	---MCZ	200	added ('OK')	text/xml	date:Tue,%2007%20Sep%202021%2009:03:09%20GMT	https://lmpixels.com/wp/aveo/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flmpixels.com%2Fwp%2Faveo%2Fproject%2Fportfolio-project-3%2F&format=xml	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-json/oembed/1.0/embed4cfe	(from https://lmpixels.com/wp/aveo/project/portfolio-project-3/)
16:03:10	2605/2605	---MCZ	200	added ('OK')	application/json	date:Tue,%2007%20Sep%202021%2009:03:09%20GMT	https://lmpixels.com/wp/aveo/wp-json/wp/v2/fw-portfolio/73	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-json/wp/v2/fw-portfolio/73.json	(from https://lmpixels.com/wp/aveo/project/portfolio-project-2/)
16:03:10	12882/12882	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2009:03:09%20GMT	https://lmpixels.com/wp/aveo/project/video-project-2/	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/project/video-project-2/index.html	(from https://lmpixels.com/wp/aveo/project/portfolio-project-3/)
16:03:10	2381/2381	---MCZ	200	added ('OK')	application/json	date:Tue,%2007%20Sep%202021%2009:03:10%20GMT	https://lmpixels.com/wp/aveo/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flmpixels.com%2Fwp%2Faveo%2Fproject%2Fportfolio-project-2%2F	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-json/oembed/1.0/embed3a03.json	(from https://lmpixels.com/wp/aveo/project/portfolio-project-2/)
16:03:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:03:10%20GMT	https://lmpixels.com/wp/aveo/?p=73	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/index8cae.html	(from https://lmpixels.com/wp/aveo/project/portfolio-project-2/)
16:03:11	2487/2487	---MCZ	200	added ('OK')	text/xml	date:Tue,%2007%20Sep%202021%2009:03:10%20GMT	https://lmpixels.com/wp/aveo/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flmpixels.com%2Fwp%2Faveo%2Fproject%2Fportfolio-project-2%2F&format=xml	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-json/oembed/1.0/embeda7c6	(from https://lmpixels.com/wp/aveo/project/portfolio-project-2/)
16:03:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:03:10%20GMT	http://lmpixels.com/wp/aveo/?wordfence_lh=1&hid=0CACF8343B562622A2D85C603B217DE0	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/indexc317.html	(from https://lmpixels.com/wp/aveo/project/portfolio-project-2/)
16:03:11	13168/13168	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2009:03:11%20GMT	https://lmpixels.com/wp/aveo/project/illustration-project-2/	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/project/illustration-project-2/index.html	(from https://lmpixels.com/wp/aveo/project/portfolio-project-2/)
16:03:12	194674/194674	---MCZ	200	added ('OK')	application/javascript	etag:W/%226102bd29-2f872%22	https://lmpixels.com/wp/aveo/wp-content/mmr/c1cb2c95-1627553433.min.js	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-content/mmr/c1cb2c95-1627553433.min.js	(from https://lmpixels.com/wp/aveo/bootstrap-is-the-most-popular-html-css-and-js-framework/)
16:03:12	5121/5121	---MCZ	200	added ('OK')	application/json	date:Tue,%2007%20Sep%202021%2009:03:11%20GMT	https://lmpixels.com/wp/aveo/wp-json/wp/v2/posts/103	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-json/wp/v2/posts/103.json	(from https://lmpixels.com/wp/aveo/bootstrap-is-the-most-popular-html-css-and-js-framework/)
16:03:12	881/881	---MCZ	200	added ('OK')	application/rss+xml	etag:%22d0d5402c24db3f41df043a4645e30fbf%22	https://lmpixels.com/wp/aveo/bootstrap-is-the-most-popular-html-css-and-js-framework/feed/	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/bootstrap-is-the-most-popular-html-css-and-js-framework/feed/index.html	(from https://lmpixels.com/wp/aveo/bootstrap-is-the-most-popular-html-css-and-js-framework/)
16:03:12	2510/2510	---MCZ	200	added ('OK')	application/json	date:Tue,%2007%20Sep%202021%2009:03:11%20GMT	https://lmpixels.com/wp/aveo/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flmpixels.com%2Fwp%2Faveo%2Fbootstrap-is-the-most-popular-html-css-and-js-framework%2F	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-json/oembed/1.0/embedb237.json	(from https://lmpixels.com/wp/aveo/bootstrap-is-the-most-popular-html-css-and-js-framework/)
16:03:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:03:12%20GMT	https://lmpixels.com/wp/aveo/?p=103	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/indexe6f0.html	(from https://lmpixels.com/wp/aveo/bootstrap-is-the-most-popular-html-css-and-js-framework/)
16:03:13	2618/2618	---MCZ	200	added ('OK')	text/xml	date:Tue,%2007%20Sep%202021%2009:03:12%20GMT	https://lmpixels.com/wp/aveo/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flmpixels.com%2Fwp%2Faveo%2Fbootstrap-is-the-most-popular-html-css-and-js-framework%2F&format=xml	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-json/oembed/1.0/embed1b7a	(from https://lmpixels.com/wp/aveo/bootstrap-is-the-most-popular-html-css-and-js-framework/)
16:03:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:03:12%20GMT	http://lmpixels.com/wp/aveo/?wordfence_lh=1&hid=C0681CD9B40DB60478F42DB508C3B1F1	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/indexda7b.html	(from https://lmpixels.com/wp/aveo/bootstrap-is-the-most-popular-html-css-and-js-framework/)
16:03:14	5829/5829	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2009:03:13%20GMT	https://lmpixels.com/wp/aveo/wp-login.php	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-login.html	(from https://lmpixels.com/wp/aveo/bootstrap-is-the-most-popular-html-css-and-js-framework/)
16:03:14	23981/23981	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2009:03:13%20GMT	https://lmpixels.com/wp/aveo/tag/css3/	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/tag/css3/index.html	(from https://lmpixels.com/wp/aveo/bootstrap-is-the-most-popular-html-css-and-js-framework/)
16:03:14	29919/29919	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2009:03:13%20GMT	https://lmpixels.com/wp/aveo/author/pro-card/	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/author/pro-card/index.html	(from https://lmpixels.com/wp/aveo/bootstrap-is-the-most-popular-html-css-and-js-framework/)
16:03:15	16241/16241	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2009:03:14%20GMT	https://lmpixels.com/wp/aveo/tag/framework/	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/tag/framework/index.html	(from https://lmpixels.com/wp/aveo/bootstrap-is-the-most-popular-html-css-and-js-framework/)
16:03:15	20140/20140	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2009:03:14%20GMT	https://lmpixels.com/wp/aveo/tag/html5/	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/tag/html5/index.html	(from https://lmpixels.com/wp/aveo/bootstrap-is-the-most-popular-html-css-and-js-framework/)
16:03:16	640/640	---MCZ	200	added ('OK')	application/json	date:Tue,%2007%20Sep%202021%2009:03:14%20GMT	https://lmpixels.com/wp/aveo/wp-json/wp/v2/categories/18	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-json/wp/v2/categories/18.json	(from https://lmpixels.com/wp/aveo/category/frameworks/)
16:03:17	15999/15999	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2009:03:15%20GMT	https://lmpixels.com/wp/aveo/2017/09/	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/2017/09/index.html	(from https://lmpixels.com/wp/aveo/bootstrap-is-the-most-popular-html-css-and-js-framework/)
16:03:17	15895/15895	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2009:03:15%20GMT	https://lmpixels.com/wp/aveo/2017/08/	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/2017/08/index.html	(from https://lmpixels.com/wp/aveo/bootstrap-is-the-most-popular-html-css-and-js-framework/)
16:03:17	20088/20088	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2009:03:15%20GMT	https://lmpixels.com/wp/aveo/tag/jquery/	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/tag/jquery/index.html	(from https://lmpixels.com/wp/aveo/bootstrap-is-the-most-popular-html-css-and-js-framework/)
16:03:17	15885/15885	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2009:03:15%20GMT	https://lmpixels.com/wp/aveo/2017/07/	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/2017/07/index.html	(from https://lmpixels.com/wp/aveo/bootstrap-is-the-most-popular-html-css-and-js-framework/)
16:03:18	15861/15861	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2009:03:17%20GMT	https://lmpixels.com/wp/aveo/2017/06/	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/2017/06/index.html	(from https://lmpixels.com/wp/aveo/bootstrap-is-the-most-popular-html-css-and-js-framework/)
16:03:18	6129/6129	---MCZ	200	added ('OK')	application/json	date:Tue,%2007%20Sep%202021%2009:03:17%20GMT	https://lmpixels.com/wp/aveo/wp-json/wp/v2/posts/100	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-json/wp/v2/posts/100.json	(from https://lmpixels.com/wp/aveo/one-framework-every-device/)
16:03:18	15860/15860	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2009:03:17%20GMT	https://lmpixels.com/wp/aveo/2017/05/	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/2017/05/index.html	(from https://lmpixels.com/wp/aveo/bootstrap-is-the-most-popular-html-css-and-js-framework/)
16:03:18	17911/17911	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2009:03:18%20GMT	https://lmpixels.com/wp/aveo/2017/04/	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/2017/04/index.html	(from https://lmpixels.com/wp/aveo/bootstrap-is-the-most-popular-html-css-and-js-framework/)
16:03:18	15809/15809	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2009:03:18%20GMT	https://lmpixels.com/wp/aveo/2017/03/	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/2017/03/index.html	(from https://lmpixels.com/wp/aveo/bootstrap-is-the-most-popular-html-css-and-js-framework/)
16:03:19	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:03:18%20GMT	http://lmpixels.com/wp/aveo/?wordfence_lh=1&hid=508F59F4E64E63582A691E48CF5C1C0A	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/index5d56.html	(from https://lmpixels.com/wp/aveo/category/frameworks/)
16:03:19	2416/2416	---MCZ	200	added ('OK')	application/json	date:Tue,%2007%20Sep%202021%2009:03:18%20GMT	https://lmpixels.com/wp/aveo/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flmpixels.com%2Fwp%2Faveo%2Fone-framework-every-device%2F	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-json/oembed/1.0/embed35e3.json	(from https://lmpixels.com/wp/aveo/one-framework-every-device/)
16:03:19	9080/9080	---MCZ	200	added ('OK')	application/rss+xml	etag:%22cacad90bef5f0a996f99f22b734e3da4%22	https://lmpixels.com/wp/aveo/category/frameworks/feed/	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/category/frameworks/feed/index.html	(from https://lmpixels.com/wp/aveo/category/frameworks/)
16:03:19	811/811	---MCZ	200	added ('OK')	application/rss+xml	etag:%22c2d2484b351dc79d41e8a61a0a0ba19c%22	https://lmpixels.com/wp/aveo/one-framework-every-device/feed/	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/one-framework-every-device/feed/index.html	(from https://lmpixels.com/wp/aveo/one-framework-every-device/)
16:03:19	2524/2524	---MCZ	200	added ('OK')	text/xml	date:Tue,%2007%20Sep%202021%2009:03:19%20GMT	https://lmpixels.com/wp/aveo/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flmpixels.com%2Fwp%2Faveo%2Fone-framework-every-device%2F&format=xml	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/wp-json/oembed/1.0/embed22ce	(from https://lmpixels.com/wp/aveo/one-framework-every-device/)
16:03:20	35662/35662	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2007%20Sep%202021%2009:03:19%20GMT	https://lmpixels.com/cdn-cgi/bm/cv/669835187/api.js	C:/My%20Web%20Sites/hello/lmpixels.com/cdn-cgi/bm/cv/669835187/api.js	(from https://lmpixels.com/wp/aveo/one-framework-every-device/)
16:03:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Sep%202021%2009:03:19%20GMT	http://lmpixels.com/wp/aveo/?wordfence_lh=1&hid=C56F04ECC32BFA130415B6827ACD9BE0	C:/My%20Web%20Sites/hello/lmpixels.com/wp/aveo/indexc28e.html	(from https://lmpixels.com/wp/aveo/one-framework-every-device/)
